location,bhk,areaType,square_feet,transaction,status,floorNum,totalFloor,furnishing,facing,price_per_sqft,price,built_up_area,latitude,longitude
vesu,4,Super Area,4800,New Property,Under Construction,8.0,12.0,Unfurnished,East,7375.0,3.54,4800,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,6.0,19.0,Unfurnished,East,7300.0,2.92,4000,21.1371573,72.7887474
vesu,4,Super Area,4600,New Property,Under Construction,2.0,10.0,Unfurnished,East,7002.0,3.22,4600,21.1371573,72.7887474
vesu,4,Carpet Area,1909,New Property,Under Construction,5.0,12.0,Unfurnished,East,5450.0,1.89,2100,21.1371573,72.7887474
vesu,4,Carpet Area,1650,New Property,Under Construction,9.0,13.0,Unfurnished,North - East,5500.0,1.65,1815,21.1371573,72.7887474
vesu,4,Super Area,4150,New Property,Ready to Move,6.0,13.0,Unfurnished,East,7500.0,3.11,4150,21.1371573,72.7887474
vesu,4,Super Area,4400,New Property,Under Construction,5.0,13.0,Unfurnished,East,7600.0,3.34,4400,21.1371573,72.7887474
vesu,4,Super Area,3336,New Property,Under Construction,4.0,12.0,Unfurnished,South -West,7051.0,2.35,3336,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Ready to Move,12.0,12.0,Unfurnished,North - West,6500.0,2.6,4000,21.1371573,72.7887474
vesu,6,Carpet Area,5310,New Property,Under Construction,5.0,12.0,Unfurnished,East,5700.0,5.5,5841,21.1371573,72.7887474
vesu,3,Super Area,2800,New Property,Under Construction,10.0,12.0,Unfurnished,West,6071.0,1.7,2800,21.1371573,72.7887474
vesu,4,Super Area,3376,New Property,Under Construction,5.0,13.0,Unfurnished,East,5940.0,2.0,3376,21.1371573,72.7887474
vesu,3,Super Area,2565,New Property,Under Construction,4.0,13.0,Unfurnished,North - West,6570.0,1.68,2565,21.1371573,72.7887474
vesu,4,Carpet Area,1900,New Property,Ready to Move,11.0,13.0,Unfurnished,North - East,5710.0,1.97,2090,21.1371573,72.7887474
vesu,5,Super Area,9222,New Property,Under Construction,12.0,12.0,Unfurnished,East,7800.0,7.19,9222,21.1371573,72.7887474
vesu,4,Super Area,3450,New Property,Under Construction,5.0,13.0,Unfurnished,South -West,7500.0,2.58,3450,21.1371573,72.7887474
vesu,4,Super Area,3500,New Property,Under Construction,5.0,11.0,Unfurnished,South - East,6051.0,2.11,3500,21.1371573,72.7887474
vesu,4,Super Area,3211,New Property,Under Construction,8.0,13.0,Unfurnished,South -West,5263.0,1.69,3211,21.1371573,72.7887474
vesu,5,Super Area,8000,New Property,Under Construction,9.0,17.0,Unfurnished,East,9500.0,7.6,8000,21.1371573,72.7887474
vesu,6,Super Area,9962,Resale,Ready to Move,2.0,13.0,Unfurnished,South -West,6500.0,6.47,9962,21.1371573,72.7887474
vesu,4,Super Area,4604,New Property,Under Construction,4.0,9.0,Unfurnished,East,6851.0,3.15,4604,21.1371573,72.7887474
vesu,4,Carpet Area,2248,New Property,Ready to Move,10.0,20.0,Unfurnished,North - East,7791.0,3.23,2473,21.1371573,72.7887474
vesu,5,Super Area,5553,New Property,Under Construction,7.0,12.0,Unfurnished,East,7500.0,4.16,5553,21.1371573,72.7887474
vesu,4,Super Area,3400,New Property,Under Construction,5.0,12.0,Unfurnished,East,5751.0,1.95,3400,21.1371573,72.7887474
vesu,3,Super Area,2493,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6570.0,1.63,2493,21.1371573,72.7887474
vesu,6,Super Area,7500,New Property,Under Construction,5.0,11.0,Unfurnished,North - West,7200.0,5.4,7500,21.1371573,72.7887474
vesu,4,Super Area,3600,New Property,Under Construction,12.0,13.0,Unfurnished,East,5278.0,1.9,3600,21.1371573,72.7887474
vesu,3,Super Area,2830,New Property,Ready to Move,14.0,20.0,Unfurnished,West,6643.109540636043,1.88,2830,21.1371573,72.7887474
vesu,5,Carpet Area,3135,New Property,Ready to Move,7.0,9.0,Unfurnished,North - East,6851.0,3.9,3449,21.1371573,72.7887474
vesu,5,Super Area,6000,New Property,Under Construction,7.0,12.0,Unfurnished,East,7300.0,4.38,6000,21.1371573,72.7887474
vesu,4,Super Area,3325,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6570.0,2.18,3325,21.1371573,72.7887474
vesu,5,Super Area,7150,New Property,Under Construction,5.0,14.0,Unfurnished,North - East,8000.0,5.72,7150,21.1371573,72.7887474
vesu,3,Super Area,2500,New Property,Under Construction,5.0,13.0,Unfurnished,South -West,6480.0,1.62,2500,21.1371573,72.7887474
vesu,4,Super Area,3700,New Property,Ready to Move,10.0,13.0,Unfurnished,East,5676.0,2.1,3700,21.1371573,72.7887474
vesu,3,Super Area,2735,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6873.857404021938,1.88,2735,21.1371573,72.7887474
vesu,4,Carpet Area,1870,New Property,Ready to Move,6.0,11.0,Unfurnished,North - East,6111.0,2.07,2057,21.1371573,72.7887474
vesu,5,Super Area,5400,New Property,Ready to Move,6.0,12.0,Unfurnished,South -West,7500.0,4.05,5400,21.1371573,72.7887474
vesu,5,Super Area,7150,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,7500.0,5.36,7150,21.1371573,72.7887474
vesu,5,Super Area,5000,New Property,Under Construction,7.0,20.0,Unfurnished,North - East,7000.0,3.5,5000,21.1371573,72.7887474
vesu,4,Super Area,3047,New Property,Under Construction,9.0,13.0,Unfurnished,East,5907.0,1.8,3047,21.1371573,72.7887474
vesu,4,Carpet Area,2530,New Property,Ready to Move,7.0,9.0,Unfurnished,North - East,6851.0,3.15,2783,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Ready to Move,5.0,13.0,Unfurnished,East,6800.0,2.72,4000,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,7.0,12.0,Unfurnished,East,7000.0,2.8,4000,21.1371573,72.7887474
vesu,6,Super Area,5800,New Property,Under Construction,5.0,20.0,Unfurnished,North - East,9500.0,5.51,5800,21.1371573,72.7887474
vesu,5,Super Area,7150,New Property,Ready to Move,2.0,12.0,Unfurnished,East,8531.0,6.1,7150,21.1371573,72.7887474
vesu,5,Super Area,5124,New Property,Under Construction,6.0,12.0,Unfurnished,East,7100.0,3.63,5124,21.1371573,72.7887474
vesu,5,Super Area,5900,New Property,Under Construction,7.0,11.0,Unfurnished,East,6898.0,4.07,5900,21.1371573,72.7887474
vesu,4,Super Area,3500,New Property,Under Construction,6.0,13.0,Unfurnished,East,5714.0,2.0,3500,21.1371573,72.7887474
vesu,4,Carpet Area,1925,New Property,Under Construction,7.0,13.0,Unfurnished,North - East,5700.0,1.99,2118,21.1371573,72.7887474
vesu,3,Super Area,2600,New Property,Under Construction,7.0,12.0,Unfurnished,East,6200.0,1.61,2600,21.1371573,72.7887474
vesu,4,Super Area,5800,New Property,Under Construction,6.0,18.0,Unfurnished,East,9517.0,5.52,5800,21.1371573,72.7887474
vesu,4,Carpet Area,1925,New Property,Under Construction,5.0,12.0,Unfurnished,North - East,6500.0,2.27,2118,21.1371573,72.7887474
vesu,4,Super Area,3350,New Property,Under Construction,9.0,20.0,Unfurnished,East,6418.0,2.15,3350,21.1371573,72.7887474
vesu,5,Super Area,5000,New Property,Under Construction,6.0,12.0,Unfurnished,South -West,6000.0,3.0,5000,21.1371573,72.7887474
vesu,4,Super Area,3830,New Property,Ready to Move,6.0,12.0,Unfurnished,East,6527.0,2.5,3830,21.1371573,72.7887474
vesu,4,Super Area,5500,New Property,Under Construction,6.0,13.0,Unfurnished,East,7200.0,3.96,5500,21.1371573,72.7887474
vesu,4,Super Area,3800,New Property,Ready to Move,1.0,20.0,Unfurnished,North - East,6800.0,2.58,3800,21.1371573,72.7887474
vesu,4,Super Area,5000,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,3.0,5000,21.1371573,72.7887474
vesu,4,Carpet Area,1733,New Property,Under Construction,13.0,19.0,Unfurnished,East,6508.0,2.05,1906,21.1371573,72.7887474
vesu,4,Super Area,4350,New Property,Under Construction,7.0,12.0,Unfurnished,East,7800.0,3.39,4350,21.1371573,72.7887474
vesu,4,Super Area,3400,New Property,Under Construction,5.0,13.0,Unfurnished,East,5912.0,2.01,3400,21.1371573,72.7887474
vesu,4,Carpet Area,2640,New Property,Under Construction,10.0,11.0,Unfurnished,South - East,7391.0,3.54,2904,21.1371573,72.7887474
vesu,4,Super Area,3400,New Property,Under Construction,5.0,12.0,Unfurnished,East,5294.0,1.8,3400,21.1371573,72.7887474
vesu,5,Super Area,6800,New Property,Under Construction,12.0,12.0,Unfurnished,East,8125.0,5.52,6800,21.1371573,72.7887474
vesu,4,Super Area,4200,New Property,Under Construction,7.0,13.0,Unfurnished,East,7381.0,3.1,4200,21.1371573,72.7887474
vesu,5,Carpet Area,3163,New Property,Under Construction,7.0,11.0,Unfurnished,North - East,7391.0,4.24,3479,21.1371573,72.7887474
vesu,4,Super Area,3600,New Property,Under Construction,8.0,13.0,Unfurnished,East,5694.0,2.05,3600,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,7.0,12.0,Unfurnished,East,7300.0,2.92,4000,21.1371573,72.7887474
vesu,5,Super Area,6200,New Property,Under Construction,6.0,13.0,Unfurnished,East,7500.0,4.65,6200,21.1371573,72.7887474
vesu,3,Carpet Area,1595,New Property,Under Construction,10.0,10.0,Unfurnished,North - West,6200.0,1.79,1755,21.1371573,72.7887474
vesu,4,Super Area,3113,New Property,Under Construction,8.0,14.0,Unfurnished,East,6521.0,2.03,3113,21.1371573,72.7887474
vesu,5,Super Area,5700,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6600.0,3.76,5700,21.1371573,72.7887474
vesu,4,Super Area,4100,New Property,Under Construction,7.0,13.0,Unfurnished,East,6488.0,2.66,4100,21.1371573,72.7887474
vesu,4,Super Area,3550,New Property,Under Construction,8.0,12.0,Unfurnished,East,6958.0,2.47,3550,21.1371573,72.7887474
vesu,4,Super Area,3810,New Property,Under Construction,5.0,13.0,Unfurnished,East,6191.0,2.35,3810,21.1371573,72.7887474
vesu,4,Super Area,3693,New Property,Under Construction,8.0,13.0,Unfurnished,East,5497.0,2.03,3693,21.1371573,72.7887474
vesu,4,Super Area,3000,New Property,Under Construction,5.0,12.0,Unfurnished,East,6200.0,1.86,3000,21.1371573,72.7887474
vesu,3,Super Area,2650,New Property,Under Construction,7.0,13.0,Unfurnished,East,6302.0,1.67,2650,21.1371573,72.7887474
vesu,5,Super Area,5124,New Property,Under Construction,7.0,12.0,Unfurnished,East,6800.0,3.48,5124,21.1371573,72.7887474
vesu,3,Super Area,2750,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6300.0,1.73,2750,21.1371573,72.7887474
vesu,4,Super Area,3500,New Property,Under Construction,5.0,12.0,Unfurnished,East,6500.0,2.27,3500,21.1371573,72.7887474
vesu,4,Super Area,5500,Resale,Ready to Move,9.0,13.0,Unfurnished,East,6364.0,3.5,5500,21.1371573,72.7887474
vesu,4,Super Area,3000,New Property,Under Construction,8.0,12.0,Unfurnished,East,5700.0,1.71,3000,21.1371573,72.7887474
vesu,4,Super Area,3047,New Property,Under Construction,7.0,12.0,Unfurnished,East,5931.0,1.8,3047,21.1371573,72.7887474
vesu,4,Super Area,3800,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6490.0,2.46,3800,21.1371573,72.7887474
vesu,4,Carpet Area,2090,New Property,Ready to Move,5.0,12.0,Unfurnished,North - East,6500.0,2.47,2299,21.1371573,72.7887474
vesu,4,Super Area,4100,New Property,Ready to Move,10.0,12.0,Unfurnished,West,7000.0,2.87,4100,21.1371573,72.7887474
vesu,6,Super Area,7500,New Property,Under Construction,11.0,12.0,Unfurnished,East,8500.0,6.37,7500,21.1371573,72.7887474
vesu,4,Super Area,3400,New Property,Under Construction,5.0,13.0,Unfurnished,East,6000.0,2.04,3400,21.1371573,72.7887474
vesu,4,Super Area,3100,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6490.0,2.01,3100,21.1371573,72.7887474
vesu,3,Super Area,2780,New Property,Ready to Move,5.0,16.0,Unfurnished,South -West,6000.0,1.66,2780,21.1371573,72.7887474
vesu,7,Carpet Area,4675,New Property,Under Construction,12.0,12.0,Unfurnished,East,8500.0,7.22,5142,21.1371573,72.7887474
vesu,5,Super Area,5000,New Property,Ready to Move,6.0,12.0,Unfurnished,East,8000.0,4.0,5000,21.1371573,72.7887474
vesu,4,Carpet Area,2800,New Property,Under Construction,6.0,12.0,Unfurnished,South -West,6000.0,1.92,3080,21.1371573,72.7887474
vesu,4,Carpet Area,1925,New Property,Ready to Move,5.0,16.0,Unfurnished,South - East,6000.0,2.1,2118,21.1371573,72.7887474
vesu,4,Carpet Area,1675,New Property,Under Construction,8.0,13.0,Unfurnished,East,5930.0,1.8,1843,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Ready to Move,8.0,12.0,Unfurnished,East,8000.0,3.2,4000,21.1371573,72.7887474
vesu,4,Super Area,3275,New Property,Under Construction,4.0,12.0,Unfurnished,East,6660.0,2.18,3275,21.1371573,72.7887474
vesu,4,Super Area,3500,New Property,Under Construction,5.0,10.0,Unfurnished,North - East,6700.0,2.34,3500,21.1371573,72.7887474
vesu,5,Carpet Area,2393,New Property,Ready to Move,8.0,12.0,Unfurnished,East,7200.0,3.13,2632,21.1371573,72.7887474
vesu,5,Super Area,6000,New Property,Ready to Move,6.0,12.0,Furnished,East,8000.0,4.8,6000,21.1371573,72.7887474
vesu,3,Super Area,3425,New Property,Under Construction,5.0,12.0,Unfurnished,East,6600.0,2.26,3425,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,5.0,20.0,Unfurnished,South - East,7000.0,2.8,4000,21.1371573,72.7887474
vesu,4,Carpet Area,2340,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,7000.0,3.92,2574,21.1371573,72.7887474
vesu,5,Carpet Area,3025,New Property,Under Construction,5.0,10.0,Unfurnished,South - East,8018.0,4.41,3328,21.1371573,72.7887474
vesu,5,Super Area,4500,New Property,Under Construction,4.0,12.0,Unfurnished,East,7200.0,3.24,4500,21.1371573,72.7887474
vesu,4,Carpet Area,2200,New Property,Under Construction,5.0,11.0,Unfurnished,North - East,8025.0,3.21,2420,21.1371573,72.7887474
vesu,4,Carpet Area,2282,New Property,Ready to Move,6.0,18.0,Unfurnished,East,7791.0,3.23,2510,21.1371573,72.7887474
vesu,6,Super Area,8000,New Property,Under Construction,12.0,12.0,Unfurnished,East,5400.0,4.32,8000,21.1371573,72.7887474
vesu,5,Super Area,5000,New Property,Under Construction,5.0,20.0,Unfurnished,East,7000.0,3.5,5000,21.1371573,72.7887474
vesu,5,Carpet Area,2824,New Property,Under Construction,8.0,11.0,Unfurnished,East,6885.0,3.53,3106,21.1371573,72.7887474
vesu,4,Super Area,3800,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6300.0,2.39,3800,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,5.0,20.0,Unfurnished,East,7125.0,2.85,4000,21.1371573,72.7887474
vesu,5,Carpet Area,3200,New Property,Ready to Move,10.0,12.0,Unfurnished,South -West,6300.0,3.59,3520,21.1371573,72.7887474
vesu,5,Super Area,6500,New Property,Ready to Move,6.0,12.0,Unfurnished,North,5000.0,3.25,6500,21.1371573,72.7887474
vesu,4,Super Area,3600,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,2.16,3600,21.1371573,72.7887474
vesu,4,Carpet Area,2200,New Property,Ready to Move,6.0,12.0,Unfurnished,East,7300.0,2.92,2420,21.1371573,72.7887474
vesu,5,Super Area,9450,Resale,Ready to Move,7.0,19.0,Unfurnished,North - East,4794.0,4.53,9450,21.1371573,72.7887474
vesu,4,Super Area,3650,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,2.19,3650,21.1371573,72.7887474
vesu,5,Super Area,6000,New Property,Ready to Move,6.0,12.0,Unfurnished,South -West,7300.0,4.38,6000,21.1371573,72.7887474
vesu,5,Carpet Area,5701,Resale,Ready to Move,7.0,19.0,Unfurnished,North,3492.0,3.3,6271,21.1371573,72.7887474
vesu,4,Super Area,3700,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,2.22,3700,21.1371573,72.7887474
vesu,4,Super Area,2828,New Property,Ready to Move,5.0,12.0,Furnished,South -West,6012.0,1.7,2828,21.1371573,72.7887474
vesu,5,Carpet Area,3410,New Property,Under Construction,5.0,16.0,Unfurnished,South - East,7500.0,4.65,3751,21.1371573,72.7887474
vesu,4,Super Area,4600,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,2.76,4600,21.1371573,72.7887474
vesu,3,Super Area,2493,New Property,Ready to Move,5.0,12.0,Unfurnished,South -West,6811.0,1.69,2493,21.1371573,72.7887474
vesu,4,Super Area,6500,New Property,Under Construction,7.0,11.0,Unfurnished,North - East,7200.0,4.68,6500,21.1371573,72.7887474
vesu,4,Super Area,4200,New Property,Ready to Move,6.0,12.0,Unfurnished,East,7800.0,3.27,4200,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,5.0,11.0,Unfurnished,East,6500.0,2.6,4000,21.1371573,72.7887474
vesu,4,Super Area,3550,New Property,Under Construction,6.0,13.0,Unfurnished,East,6000.0,2.13,3550,21.1371573,72.7887474
vesu,5,Super Area,5000,New Property,Under Construction,5.0,12.0,Unfurnished,South -West,6300.0,3.15,5000,21.1371573,72.7887474
vesu,4,Super Area,3500,New Property,Under Construction,1.0,11.0,Unfurnished,North - East,7200.0,2.52,3500,21.1371573,72.7887474
vesu,6,Super Area,6500,New Property,Under Construction,5.0,20.0,Unfurnished,East,8000.0,5.2,6500,21.1371573,72.7887474
vesu,4,Carpet Area,1900,New Property,Under Construction,5.0,12.0,Unfurnished,South - East,7000.0,2.41,2090,21.1371573,72.7887474
vesu,4,Super Area,3200,New Property,Under Construction,5.0,11.0,Unfurnished,South -West,5850.0,1.87,3200,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Under Construction,4.0,12.0,Unfurnished,East,7600.0,3.04,4000,21.1371573,72.7887474
vesu,4,Carpet Area,2970,New Property,Ready to Move,5.0,18.0,Unfurnished,North,6944.0,3.75,3267,21.1371573,72.7887474
vesu,5,Super Area,4200,New Property,Under Construction,5.0,12.0,Unfurnished,East,7600.0,3.19,4200,21.1371573,72.7887474
vesu,4,Carpet Area,2000,New Property,Under Construction,6.0,12.0,Unfurnished,South - East,5500.0,2.03,2200,21.1371573,72.7887474
vesu,5,Carpet Area,3300,New Property,Under Construction,7.0,11.0,Unfurnished,North - East,8000.0,4.8,3630,21.1371573,72.7887474
vesu,4,Super Area,3700,New Property,Ready to Move,5.0,12.0,Unfurnished,East,5800.0,2.14,3700,21.1371573,72.7887474
vesu,5,Super Area,7535,New Property,Ready to Move,5.0,12.0,Unfurnished,East,6800.0,5.12,7535,21.1371573,72.7887474
vesu,5,Super Area,7150,New Property,Ready to Move,5.0,11.0,Unfurnished,East,8000.0,5.72,7150,21.1371573,72.7887474
vesu,4,Super Area,4150,Resale,Ready to Move,2.0,19.0,Unfurnished,East,7500.0,3.11,4150,21.1371573,72.7887474
vesu,4,Carpet Area,2338,New Property,Ready to Move,5.0,14.0,Unfurnished,North,7765.0,3.3,2572,21.1371573,72.7887474
vesu,3,Carpet Area,1540,New Property,Ready to Move,6.0,13.0,Unfurnished,North - East,6500.0,1.82,1694,21.1371573,72.7887474
vesu,4,Super Area,3400,Resale,Ready to Move,5.0,12.0,Unfurnished,South,6000.0,2.04,3400,21.1371573,72.7887474
vesu,4,Super Area,4000,New Property,Ready to Move,5.0,12.0,Unfurnished,East,8000.0,3.2,4000,21.1371573,72.7887474
vesu,4,Carpet Area,2475,New Property,Under Construction,5.0,11.0,Unfurnished,North - East,7595.959595959596,1.88,2722,21.1371573,72.7887474
vesu,6,Carpet Area,2000,New Property,Under Construction,5.0,12.0,Unfurnished,South - East,9400.0,1.88,2200,21.1371573,72.7887474
vesu,4,Carpet Area,1870,New Property,Under Construction,6.0,11.0,Unfurnished,North - East,10053.475935828876,1.88,2057,21.1371573,72.7887474
vesu,4,Super Area,4500,New Property,Ready to Move,3.0,12.0,Unfurnished,North,4177.777777777777,1.88,4500,21.1371573,72.7887474
vesu,5,Carpet Area,2250,New Property,Under Construction,7.0,13.0,Unfurnished,North - East,8355.555555555555,1.88,2475,21.1371573,72.7887474
vesu,6,Carpet Area,3450,New Property,Ready to Move,7.0,18.0,Unfurnished,North - West,5449.275362318841,1.88,3795,21.1371573,72.7887474
kamrej,2,Carpet Area,950,Resale,Ready to Move,2.0,5.0,Furnished,North - West,2422.0,0.31,1045,21.2797773,72.948269
kamrej,1,Carpet Area,750,Resale,Ready to Move,1.0,5.0,Semi-Furnished,North - West,3125.0,0.25,825,21.2797773,72.948269
kamrej,2,Carpet Area,783,Resale,Ready to Move,5.0,5.0,Unfurnished,North - East,6385.696040868455,0.5,861,21.2797773,72.948269
kamrej,2,Super Area,1156,Resale,Ready to Move,3.0,6.0,Unfurnished,North - West,4325.0,0.5,1156,21.2797773,72.948269
kamrej,2,Super Area,947,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2218.0,0.21,947,21.2797773,72.948269
kamrej,1,Carpet Area,590,Resale,Ready to Move,3.0,3.0,Unfurnished,North - West,2333.0,0.17,649,21.2797773,72.948269
kamrej,2,Carpet Area,562,Resale,Ready to Move,1.0,3.0,Semi-Furnished,North - West,3116.0,0.21,618,21.2797773,72.948269
kamrej,1,Super Area,400,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2500.0,0.1,400,21.2797773,72.948269
kamrej,3,Super Area,1500,New Property,Ready to Move,7.0,10.0,Furnished,North - West,2667.0,0.4,1500,21.2797773,72.948269
kamrej,2,Carpet Area,710,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,2839.0,0.32,781,21.2797773,72.948269
kamrej,1,Super Area,710,Resale,Ready to Move,3.0,6.0,Unfurnished,North - West,1831.0,0.13,710,21.2797773,72.948269
kamrej,2,Super Area,1056,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,2651.515151515152,0.28,1056,21.2797773,72.948269
kamrej,1,Super Area,603,Resale,Ready to Move,1.0,5.0,Unfurnished,North - West,4643.449419568823,0.28,603,21.2797773,72.948269
kamrej,1,Super Area,550,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,5090.909090909092,0.28,550,21.2797773,72.948269
kamrej,2,Super Area,1000,Resale,Ready to Move,3.0,6.0,Unfurnished,North - West,2800.0000000000005,0.28,1000,21.2797773,72.948269
kamrej,1,Carpet Area,425,Resale,Ready to Move,2.0,5.0,Unfurnished,North,6588.235294117648,0.28,468,21.2797773,72.948269
kamrej,2,Super Area,1200,Resale,Ready to Move,6.0,7.0,Furnished,South -West,2333.333333333334,0.28,1200,21.2797773,72.948269
kamrej,1,Super Area,703,Resale,Ready to Move,1.0,6.0,Unfurnished,North - West,3982.930298719773,0.28,703,21.2797773,72.948269
kamrej,1,Carpet Area,611,Resale,Ready to Move,2.0,5.0,Unfurnished,North - West,4582.65139116203,0.28,672,21.2797773,72.948269
kamrej,2,Carpet Area,750,Resale,Ready to Move,5.0,5.0,Unfurnished,North - West,3733.333333333334,0.28,825,21.2797773,72.948269
kamrej,1,Carpet Area,480,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,5833.333333333334,0.28,528,21.2797773,72.948269
kamrej,2,Super Area,1197,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,2339.181286549708,0.28,1197,21.2797773,72.948269
kamrej,1,Super Area,775,Resale,Ready to Move,2.0,4.0,Unfurnished,North - West,3612.903225806452,0.28,775,21.2797773,72.948269
kamrej,1,Super Area,756,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,3703.703703703704,0.28,756,21.2797773,72.948269
udhna,2,Carpet Area,750,Resale,Ready to Move,1.0,4.0,Semi-Furnished,North - East,2722.0,0.24,825,21.16377245,72.8612641330122
udhna,2,Super Area,729,Resale,Ready to Move,2.0,3.0,Semi-Furnished,North - West,2332.0,0.17,729,21.16377245,72.8612641330122
udhna,1,Super Area,550,Resale,Ready to Move,4.0,4.0,Semi-Furnished,North - East,2318.0,0.13,550,21.16377245,72.8612641330122
udhna,3,Carpet Area,1515,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2970.29702970297,0.45,1667,21.16377245,72.8612641330122
udhna,3,Super Area,1550,Resale,Ready to Move,6.0,8.0,Furnished,North - West,3548.0,0.55,1550,21.16377245,72.8612641330122
udhna,2,Super Area,1020,Resale,Ready to Move,3.0,4.0,Unfurnished,North - West,3922.0,0.4,1020,21.16377245,72.8612641330122
udhna,1,Super Area,550,Resale,Ready to Move,1.0,4.0,Semi-Furnished,North - West,3091.0,0.17,550,21.16377245,72.8612641330122
udhna,1,Carpet Area,640,Resale,Ready to Move,2.0,5.0,Semi-Furnished,North - West,2656.2500000000005,0.17,704,21.16377245,72.8612641330122
udhna,1,Super Area,850,Resale,Ready to Move,1.0,4.0,Unfurnished,North - West,1000.0,0.09,850,21.16377245,72.8612641330122
udhna,2,Carpet Area,1200,Resale,Ready to Move,8.0,9.0,Unfurnished,North - West,2500.0,0.3,1320,21.16377245,72.8612641330122
udhna,3,Super Area,1680,Resale,Ready to Move,8.0,8.0,Furnished,North - West,3274.0,0.55,1680,21.16377245,72.8612641330122
udhna,2,Super Area,900,Resale,Ready to Move,4.0,5.0,Semi-Furnished,North - West,2556.0,0.23,900,21.16377245,72.8612641330122
udhna,3,Super Area,1200,Resale,Ready to Move,3.0,4.0,Semi-Furnished,North - West,2917.0,0.35,1200,21.16377245,72.8612641330122
udhna,1,Super Area,450,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,3333.0,0.15,450,21.16377245,72.8612641330122
udhna,1,Super Area,400,Resale,Ready to Move,2.0,4.0,Furnished,North - West,2375.0,0.1,400,21.16377245,72.8612641330122
udhna,1,Super Area,350,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,4857.0,0.17,350,21.16377245,72.8612641330122
udhna,1,Super Area,700,Resale,Ready to Move,3.0,4.0,Furnished,North - West,2571.0,0.18,700,21.16377245,72.8612641330122
udhna,2,Super Area,1175,Resale,Ready to Move,2.0,7.0,Furnished,East,3404.0,0.4,1175,21.16377245,72.8612641330122
udhna,2,Carpet Area,850,Resale,Ready to Move,3.0,5.0,Unfurnished,East,2731.0,0.23,935,21.16377245,72.8612641330122
udhna,1,Carpet Area,350,Resale,Ready to Move,1.0,3.0,Unfurnished,North - West,3428.5714285714284,0.12,385,21.16377245,72.8612641330122
udhna,2,Super Area,1200,Resale,Ready to Move,4.0,10.0,Furnished,North - West,3500.0,0.42,1200,21.16377245,72.8612641330122
udhna,2,Carpet Area,870,Resale,Ready to Move,-1.0,5.0,Semi-Furnished,North - West,2988.5057471264367,0.26,957,21.16377245,72.8612641330122
udhna,2,Super Area,1000,Resale,Ready to Move,5.0,5.0,Unfurnished,North - West,3500.0,0.35,1000,21.16377245,72.8612641330122
udhna,1,Super Area,825,Resale,Ready to Move,2.0,5.0,Unfurnished,North - West,2364.0,0.2,825,21.16377245,72.8612641330122
udhna,2,Super Area,650,Resale,Ready to Move,2.0,3.0,Unfurnished,North - West,3462.0,0.23,650,21.16377245,72.8612641330122
udhna,2,Super Area,800,Resale,Ready to Move,3.0,5.0,Unfurnished,North - West,3250.0,0.26,800,21.16377245,72.8612641330122
udhna,2,Super Area,910,Resale,Ready to Move,3.0,4.0,Furnished,North - West,2747.0,0.25,910,21.16377245,72.8612641330122
udhna,2,Super Area,650,Resale,Ready to Move,4.0,5.0,Unfurnished,North - West,5385.0,0.35,650,21.16377245,72.8612641330122
